8200000000,7.9659,-0.0151,0.8784,0.0662
8284000000,7.994,0.6998,0.8784,0.0347
8368000000,8.0149,1.3094,0.8784,0.0082
8452000000,8.0294,1.822,0.8784,-0.0139
8536000000,8.038,2.2454,0.8784,-0.0317
8620000000,8.0414,2.5869,0.8784,-0.0458
8704000000,8.0402,2.854,0.8784,-0.0566
8788000000,8.035,3.0535,0.8784,-0.0643
8872000000,8.0262,3.1922,0.8784,-0.0693
8956000000,8.0145,3.2763,0.8784,-0.072
9040000000,8.0002,3.3122,0.8784,-0.0727
9124000000,7.9839,3.3055,0.8784,-0.0716
9208000000,7.9659,3.2618,0.8784,-0.069
9292000000,7.9468,3.1865,0.8784,-0.0652
9376000000,7.9268,3.0845,0.8784,-0.0605
9460000000,7.9063,2.9606,0.8784,-0.055
9544000000,7.8858,2.8191,0.8784,-0.049
9628000000,7.8653,2.6642,0.8784,-0.0427
9712000000,7.8454,2.4998,0.8784,-0.0362
9796000000,7.8261,2.3295,0.8784,-0.0298
9880000000,7.8077,2.1566,0.8784,-0.0236
9964000000,7.7905,1.9842,0.8784,-0.0177
10048000000,7.7745,1.8149,0.8784,-0.0123
10132000000,7.76,1.6512,0.8784,-0.0074
10216000000,7.7471,1.4954,0.8784,-0.0032
10300000000,7.7358,1.3493,0.8784,0.0003
10384000000,7.7263,1.2146,0.8784,0.003
10468000000,7.7185,1.0925,0.8784,0.0049
10552000000,7.7125,0.9843,0.8784,0.006
10636000000,7.7083,0.8905,0.8784,0.0061
10720000000,7.7058,0.8118,0.8784,0.0054
10804000000,7.705,0.7484,0.8784,0.0039
10888000000,7.7058,0.7002,0.8784,0.0016
10972000000,7.7081,0.6669,0.8784,-0.0015
11056000000,7.7117,0.6478,0.8784,-0.0053
11140000000,7.7165,0.642,0.8784,-0.0097
11224000000,7.7222,0.6484,0.8784,-0.0146
11308000000,7.7288,0.6655,0.8784,-0.0199
11392000000,7.7358,0.6916,0.8784,-0.0255
11476000000,7.7431,0.7245,0.8784,-0.0312
11560000000,7.7503,0.7621,0.8784,-0.0369
11644000000,7.7572,0.8016,0.8784,-0.0424
11728000000,7.7633,0.8404,0.8784,-0.0475
11812000000,7.7684,0.8751,0.8784,-0.052
11896000000,7.7719,0.9024,0.8784,-0.0556
11980000000,7.7735,0.9185,0.8784,-0.0582
12064000000,7.7727,0.9195,0.8784,-0.0595
12148000000,7.7691,0.9011,0.8784,-0.0592
12232000000,7.7621,0.8587,0.8784,-0.057
12316000000,7.7512,0.7875,0.8784,-0.0526
12400000000,7.7358,0.6824,0.8784,-0.0458
